"","geo_id","study.site","cluster","next.cluster","StartTime","Lon.50.","Lon.2.5.","Lon.97.5.","Lat.50.","Lat.2.5.","Lat.97.5.","EndTime","sitenum","duration","period","Range_region","NB_count","site_type","ab.unit","br.region.prop.total.population","br.polygon"
"58","4210_010","Churchill, Manitoba",28,9,2016-06-16 04:01:00,-93.833645,-93.85191,-93.85191,58.71521,58.6943,58.6943,2016-08-31 01:47:40,1,75.9074074074074,"Post-breeding migration","Central",NA,"Breeding",0.0132307703999031,0.211692326398449,"Central"
"59","4210_010","Churchill, Manitoba",9,10,2016-09-01 10:57:30,-93.9293770816435,-95.1762555304074,-93.128999368876,58.3817247333935,57.1967001438131,60.024615741124,2016-09-08 01:01:34,2,6.58615740740741,"Post-breeding migration","Central",NA,"Stopover",0.0132307703999031,0.211692326398449,"Central"
"60","4210_010","Churchill, Manitoba",10,8,2016-10-07 11:12:08,-78.4206428879327,-79.2905239564652,-77.5966306960842,35.3206988792089,33.9410945416225,39.7729728662023,2016-10-12 11:02:18,4,4.9931712962963,"Post-breeding migration","Central",NA,"Stopover",0.0132307703999031,0.211692326398449,"Central"
"61","4210_010","Churchill, Manitoba",8,16,2016-10-16 10:26:12,-71.3544862786422,-71.7838934688477,-70.9482650229803,18.2786839886596,17.8938055755284,19.5299427379821,2016-10-20 10:25:30,5,3.99951388888889,"Post-breeding migration","Central",NA,"Stopover",0.0132307703999031,0.211692326398449,"Central"
"62","A","Mount Mansfield, Vermont, USA",30,24,2013-06-14 00:47:02,-72.815699,-72.8165699,-72.8165699,44.528354,44.528354,44.528354,2013-08-12 00:18:07,1,58.9799189814815,"Post-breeding migration","Eastern",NA,"Breeding",0.00777854514133014,0.0155570902826603,"NewEngland"
"63","A","Mount Mansfield, Vermont, USA",24,18,2013-08-25 23:56:47,-73.2914494082447,-73.854839233323,-72.7173749658361,42.5282640068991,41.4106044621272,44.1040404258979,2013-09-10 23:16:37,4,15.9721064814815,"Post-breeding migration","Eastern",NA,"Stopover",0.00777854514133014,0.0155570902826603,"NewEngland"
"64","A","Mount Mansfield, Vermont, USA",18,8,2013-10-03 22:00:31,-62.025134706793,-62.2463106265332,-61.4132372192899,45.1106249874902,45.0396110061578,45.2799717174238,2013-10-10 09:57:17,7,6.49775462962963,"Post-breeding migration","Eastern",NA,"Stopover",0.00777854514133014,0.0155570902826603,"NewEngland"
"65","A","Mount Mansfield, Vermont, USA",8,16,2013-10-15 04:00:00,-70.1429141332903,-70.9705921903288,-69.0538270142082,18.9,NA,NA,2013-10-17 04:00:00,8,2,"Post-breeding migration","Eastern",NA,"Stopover",0.00777854514133014,0.0155570902826603,"NewEngland"
"66","B","Mount Mansfield, Vermont, USA",30,24,2013-06-19 00:58:00,-72.815699,-72.815699,-72.815699,44.528354,44.528354,44.528354,2013-08-17 00:05:52,1,58.9637962962963,"Post-breeding migration","Eastern",NA,"Breeding",0.00777854514133014,0.0155570902826603,"NewEngland"
"67","B","Mount Mansfield, Vermont, USA",24,8,2013-08-22 23:43:12,-71.3008413074254,-71.7633182818593,-70.8234022853178,44.4949435328296,43.4118741643007,45.7745113763228,2013-09-19 22:59:52,3,27.9699074074074,"Post-breeding migration","Eastern",NA,"Stopover",0.00777854514133014,0.0155570902826603,"NewEngland"
"68","B","Mount Mansfield, Vermont, USA",8,16,2013-10-03 04:00:00,-71.7074056091352,-73.1409577865696,-69.1901331732733,18.9,NA,NA,2013-10-23 04:00:00,4,20,"Post-breeding migration","Eastern",NA,"Stopover",0.00777854514133014,0.0155570902826603,"NewEngland"
"69","blpw09","Whitehorse, Yukon",36,9,2016-06-17 06:41:15,-132.311396,-132.312099,-132.312099,60.066092,60.065032,60.065032,2016-09-03 03:56:01,1,77.8852546296296,"Post-breeding migration","West",NA,"Breeding",0.00571171289325819,0.0571171289325819,"NorthernBCYukon"
"70","blpw09","Whitehorse, Yukon",9,10,2016-09-21 11:13:45,-83.2416627246157,-83.2536385731238,-83.2389198168344,44.8225987079573,44.7672502726221,44.832944771392,2016-09-26 23:47:52,3,5.52369212962963,"Post-breeding migration","West",NA,"Stopover",0.00571171289325819,0.0571171289325819,"NorthernBCYukon"
"71","blpw09","Whitehorse, Yukon",10,21,2016-09-28 10:57:45,-79.756485030371,-80.0375768861021,-79.5615613905674,33.1160027289973,32.8422915710574,33.9432933410153,2016-10-20 11:17:45,4,22.0138888888889,"Post-breeding migration","West",NA,"Stopover",0.00571171289325819,0.0571171289325819,"NorthernBCYukon"
"72","blpw12","Whitehorse, Yukon",36,17,2016-06-17 06:39:09,-132.311396,-132.306115,-132.306115,60.066092,60.064575,60.064575,2016-08-06 05:13:39,1,49.940625,"Post-breeding migration","West",NA,"Breeding",0.00571171289325819,0.0571171289325819,"NorthernBCYukon"
