"","geo_id","cluster","next.cluster","StartTime","Lon.50.","Lon.2.5.","Lon.97.5.","Lat.50.","Lat.2.5.","Lat.97.5.","EndTime","sitenum","duration","period","study.site","Range_region","NB_count","site_type","ab.unit","br.region.prop.total.population","br.polygon"
"61","V8757_018",5,7,"2019-08-21 09:34:36",-69.8477224508973,-70.6331639513031,-69.1100362748931,44.2793063617177,43.7670729466529,45.3836587443682,"2019-09-08 23:17:00",3,18.5711111111111,"Post-breeding migration","Quebec","Eastern",NA,"Stopover",0.0303478094824624,0.546260570684323,"Eastern Region"
"62","V8757_018",7,17,"2019-09-15 09:54:45",-63.3757315603833,-63.3864594773628,-63.3562068696822,53.6279308229665,53.4798270673285,53.6587886627739,"2019-09-26 04:00:00",5,10.7536458333333,"Post-breeding migration","Quebec","Eastern",NA,"Stopover",0.0303478094824624,0.546260570684323,"Eastern Region"
"63","V8757_018",17,9,"2019-09-28 04:00:00",-61.8141458959384,-63.1165465748642,-60.2305814605499,16.06,NA,NA,"2019-10-02 04:00:00",6,4,"Post-breeding migration","Quebec","Eastern",NA,"Stopover",0.0303478094824624,0.546260570684323,"Eastern Region"
"64","V8757_018",9,26,"2019-10-06 21:55:57",-70.3204186801942,-70.5535079671795,-70.107735296805,11.1709268013638,10.8099683751031,11.3273029302554,"2020-04-26 10:34:09",7,202.526527777778,"Non-breeding period","Quebec","Eastern",1,"Nonbreeding",0.0303478094824624,0.546260570684323,"Eastern Region"
"65","V8757_078",26,5,"2019-06-18 01:00:37",-71.08742,-71.09769,-71.09769,47.38323,47.37864,47.37864,"2019-09-18 23:12:15",1,92.9247453703704,"Post-breeding migration","Quebec","Eastern",NA,"Breeding",0.0303478094824624,0.546260570684323,"Eastern Region"
"66","V8757_078",5,14,"2019-09-23 10:23:10",-72.6382862367179,-73.4105503289635,-71.9043940584817,42.6645777312216,40.9251988258641,47.397679984542,"2019-09-29 04:00:00",2,5.73391203703704,"Post-breeding migration","Quebec","Eastern",NA,"Stopover",0.0303478094824624,0.546260570684323,"Eastern Region"
"67","V8757_078",14,13,"2019-10-02 04:00:00",-73.2927845471516,-74.104382453973,-72.5590998846069,18.35,NA,NA,"2019-10-08 04:00:00",3,6,"Post-breeding migration","Quebec","Eastern",NA,"Stopover",0.0303478094824624,0.546260570684323,"Eastern Region"
"68","V8757_078",13,26,"2019-10-09 10:38:50",-69.9930509002298,-70.2699483195104,-69.7255374579718,7.57413393570053,6.67184726088224,8.42583145199874,"2020-02-29 10:37:30",4,142.999074074074,"Non-breeding period","Quebec","Eastern",1,"Nonbreeding",0.0303478094824624,0.546260570684323,"Eastern Region"
"69","V8757_096",22,7,"2012-07-12 23:47:16.333067",-56.225,-56.225,-56.225,49.45833,49.45833,49.45833,"2012-08-08 07:38:40.752342",1,26.3273659638371,"Post-breeding migration","Newfoundland ","Eastern",NA,"Breeding",0.0303478094824624,0.546260570684323,"Eastern Region"
"70","V8757_096",7,10,"2012-10-10 21:58:21.153248",-60.8968110230177,-63.0178710961374,-60.0634011266257,46.0346741769586,45.2380217869,46.8687934539888,"2012-11-01 21:37:21.331514",7,21.9854187299339,"Post-breeding migration","Newfoundland ","Eastern",NA,"Stopover",0.0303478094824624,0.546260570684323,"Eastern Region"
"71","V8757_096",10,13,"2012-11-03 09:45:39.41185",-61.9124419516533,-62.8668054248982,-60.8844646144238,9.00726669149697,5.91905450970331,10.6609547139585,"2012-11-14 09:52:38.667651",8,11.004852497688,"Post-breeding migration","Newfoundland ","Eastern",NA,"Stopover",0.0303478094824624,0.546260570684323,"Eastern Region"
"72","V8757_096",13,22,"2012-11-19 10:14:45.37222",-68.4319466463092,-68.7648481592949,-68.0961943903148,4.61744506334077,3.56078683778731,5.36674310407251,"2013-02-01 10:35:27.089174",9,74.0143717240128,"Non-breeding period","Newfoundland ","Eastern",1,"Nonbreeding",0.0303478094824624,0.546260570684323,"Eastern Region"
"73","V8757_134",22,7,"2012-07-12 23:56:36",-56.225,-56.225,-56.225,49.45833,49.45833,49.45833,"2012-07-14 00:19:06",1,1.015625,"Post-breeding migration","Newfoundland ","Eastern",NA,"Breeding",0.0303478094824624,0.546260570684323,"Eastern Region"
"74","V8757_134",7,15,"2012-10-11 22:10:06",-65.1740665917218,-65.1754105739386,-65.1677692492077,46.7410131515566,46.7241367736989,46.8208384231781,"2012-10-20 10:06:12",7,8.49729166666667,"Post-breeding migration","Newfoundland ","Eastern",NA,"Stopover",0.0303478094824624,0.546260570684323,"Eastern Region"
"75","V8757_134",15,22,"2012-10-21 22:36:36",-67.2829849875059,-67.4759406008509,-67.1001731434057,-1.51370918569302,-2.44978453948059,-0.8450192131071,"2013-04-03 10:34:36",8,163.498611111111,"Non-breeding period","Newfoundland ","Eastern",1,"Nonbreeding",0.0303478094824624,0.546260570684323,"Eastern Region"
