"","cluster","next.cluster","geo_id","StartTime","EndTime","Lon.50.","Lon.2.5.","Lon.97.5.","Lat.50.","Lat.2.5.","Lat.97.5.","sitenum","duration","period","geo.id2","band.id","animal.id","animal.taxon","deploy.on.date","deploy.on.time_GMT","deploy.off.date","deploy.off.time","lig.estimated.deploy.day","lig.estimated.recovery.day","animal.latest.date.born","animal.life.stage","Age.status","Wing.cord.mm","animal.mass","animal.sex","animal.taxon.detail","attachment.type","deploy.latitude","deploy.longitude","recovery.latitude","recovery.longitude","deployment.comments","deployment.end.type","manipulation.type","study.site","deploy.range","tag.comments","study.site.specification","tag.manufacturer.name","tag.mass","tag.model","tag.readout.method","tag.serial.no","Study","preliminary_analysis","recording_interval_seconds","light_threshold","Time_shift_hours","Recorded_North_South_mig","Light_Data_Available","Time_shift","In_habitat_median_zenith_angle","Hill_Ekstrom_median_angle","tol","MCMC.iter","MCMC.thin","MCMC.chains","changeLight.days","changelight.quantile","mergesites.distance","stat.nbr.limit","path.elongated","Insert_twilights","Range_region","Fall_carrib_edits","Clock_drift_edits","mod.deploy.lon","mod.deploy.lat","nbr.departure","spring.equinox.year","spring.equinox.date","Recaptured","IH.calib.start","IH.calib.end","IH.calib.start2","IH.calib.end2","Zenith0_adjustment","br.departure","br.arrival","br.departure.woodsworth","br.arrival.woodsworth","nbr.arrival.woodsworth","nbr.departure.woodsworth","X","First.trans.flight.start","first.trans.flight.start","First.trans.flight.start.1","first.trans.flight.start.1","light.review.quality","Breeding_region_MC","site_type","IQR.lon.dist","IQR.lat.dist","fall.br.departure","spring.br.arrival","NB_count","year.difference","Standard.geo.id","nbr.arrival","NB.last.site.arrival","sorted.num"
"101",6,16,"V7638_011","2019-05-06 0:38","2019-05-12 1:20",-90.02942421,-93.24624155,-86.92614165,36.16549911,32.79100468,40.09450715,12,6.028877315,"Pre-breeding migration","","1760-53590",NA,"Setophaga","2018-07-12","","2019-07-08",NA,"","","","AHY","Adult",NA,NA,"Male","Striata","",63.72384,-149.41913,63.72527,-149.41557,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",91.35702502,92.75,0.08,1000,20,3,1,0.86,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2019-04-26",2019,"2019-03-19","Yes","2018-07-25","2018-08-25",NA,NA,3.5,"2018-08-22","2019-05-22","","","","",NA,"","","","","","Northwestern Region","Stopover",567886.923,813022.1763,"2018-08-21","2019-05-21",NA,0,"7638-011","2018-10-11 22:24","2018-10-28 10:08",6
"102",16,NA,"V7638_011","2019-05-21 7:06","2019-06-17 10:44",-149.416795,-149.41913,-149.41913,63.722625,63.72384,63.72384,13,27.15138889,"Breeding","","1760-53590",NA,"Setophaga","2018-07-12","","2019-07-08",NA,"","","","AHY","Adult",NA,NA,"Male","Striata","",63.72384,-149.41913,63.72527,-149.41557,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",91.35702502,92.75,0.08,1000,20,3,1,0.86,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2019-04-26",2019,"2019-03-19","Yes","2018-07-25","2018-08-25",NA,NA,3.5,"2018-08-22","2019-05-22","","","","",NA,"","","","","","Northwestern Region","Breeding",0,0,"2018-08-21","2019-05-21",NA,0,"7638-011","2018-10-11 22:24",NA,16
"103",23,13,"V8296_004",NA,NA,-71.08716,-71.08315,-71.08315,47.38339,47.38248,47.38248,1,NA,"Pre-breeding migration","","2920-25333",NA,"Setophaga","2019-07-10","7:00","?",NA,"2019-07-10","","","SY","Adult",71,12,"Male","striata","harness",47.38248,-71.08315,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No ",120,NA,59.21956088,"Both","Yes","Yes",92.84767818,93.75,0.15,1000,20,3,1,0.9,250,14,FALSE,"","Eastern",FALSE,FALSE,-71.08716,47.38339,"2020-04-18",2020,"2020-03-19","No","2019-07-17","2019-09-10",NA,NA,0,"2019-09-10","2020-05-27","","","","",NA,"","","","","","Eastern Region","Breeding",0,0,"2019-09-20","2020-05-26",NA,0,"8296-004","2020-05-19 10:08",NA,23
"104",13,10,"V8296_004","2020-05-22 10:31","2020-05-22 10:31",-75.28286685,-75.29043944,-75.27370651,-4.561095576,-4.574321159,-4.51004811,9,59.49006944,"Non-breeding period","","2920-25333",NA,"Setophaga","2019-07-10","7:00","?",NA,"2019-07-10","","","SY","Adult",71,12,"Male","striata","harness",47.38248,-71.08315,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No ",120,NA,59.21956088,"Both","Yes","Yes",92.84767818,93.75,0.15,1000,20,3,1,0.9,250,14,FALSE,"","Eastern",FALSE,FALSE,-71.08716,47.38339,"2020-04-18",2020,"2020-03-19","No","2019-07-17","2019-09-10",NA,NA,0,"2019-09-10","2020-05-27","","","","",NA,"","","","","","Eastern Region","Nonbreeding",1856.80294,7154.843095,"2019-09-20","2020-05-26",2,0,"8296-004","2020-05-19 10:08","2020-05-22 10:31",13
"105",10,NA,"V8296_004","2020-05-24 3:58","2020-05-24 3:58",-73.16641181,-73.87210967,-72.51193612,10.14142627,8.010834403,11.42372663,10,5.459108796,"Pre-breeding migration","","2920-25333",NA,"Setophaga","2019-07-10","7:00","?",NA,"2019-07-10","","","SY","Adult",71,12,"Male","striata","harness",47.38248,-71.08315,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No ",120,NA,59.21956088,"Both","Yes","Yes",92.84767818,93.75,0.15,1000,20,3,1,0.9,250,14,FALSE,"","Eastern",FALSE,FALSE,-71.08716,47.38339,"2020-04-18",2020,"2020-03-19","No","2019-07-17","2019-09-10",NA,NA,0,"2019-09-10","2020-05-27","","","","",NA,"","","","","","Eastern Region","Stopover",149048.0477,379921.4246,"2019-09-20","2020-05-26",NA,0,"8296-004","2020-05-19 10:08","2020-05-22 10:31",10
"106",10,23,"V8296_004","2020-05-25 10:02","2020-05-25 10:02",-69.97288984,-70.16840534,-69.65885695,11.85696791,11.10023833,12.09594769,11,11.00746528,"Pre-breeding migration","","2920-25333",NA,"Setophaga","2019-07-10","7:00","?",NA,"2019-07-10","","","SY","Adult",71,12,"Male","striata","harness",47.38248,-71.08315,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No ",120,NA,59.21956088,"Both","Yes","Yes",92.84767818,93.75,0.15,1000,20,3,1,0.9,250,14,FALSE,"","Eastern",FALSE,FALSE,-71.08716,47.38339,"2020-04-18",2020,"2020-03-19","No","2019-07-17","2019-09-10",NA,NA,0,"2019-09-10","2020-05-27","","","","",NA,"","","","","","Eastern Region","Stopover",55512.40084,110841.8584,"2019-09-20","2020-05-26",NA,0,"8296-004","2020-05-19 10:08","2020-05-22 10:31",10
"107",23,NA,"V8296_004","2019-09-09 10:04","2019-09-09 10:04",-71.08716,-71.08315,-71.08315,47.38339,47.38248,47.38248,15,1.312384259,"Breeding","","2920-25333",NA,"Setophaga","2019-07-10","7:00","?",NA,"2019-07-10","","","SY","Adult",71,12,"Male","striata","harness",47.38248,-71.08315,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No ",120,NA,59.21956088,"Both","Yes","Yes",92.84767818,93.75,0.15,1000,20,3,1,0.9,250,14,FALSE,"","Eastern",FALSE,FALSE,-71.08716,47.38339,"2020-04-18",2020,"2020-03-19","No","2019-07-17","2019-09-10",NA,NA,0,"2019-09-10","2020-05-27","","","","",NA,"","","","","","Eastern Region","Breeding",0,0,"2019-09-20","2020-05-26",NA,0,"8296-004","2020-05-19 10:08",NA,23
"108",23,10,"V8296_005",NA,NA,-71.08716,-71.09479,-71.09479,47.38339,47.38323,47.38323,1,NA,"Pre-breeding migration","","2920-25307",NA,"Setophaga","2019-06-18","6:45","?",NA,"2019-06-18","","","SY","Adult",72,11.4,"Male","striata","harness",47.38323,-71.09479,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","Yes ",120,NA,55.95313996,"Both","Yes","Yes",93.33852757,93,0.085,1000,20,3,1,0.8,250,14,FALSE,"Yes","Eastern",FALSE,FALSE,-71.08716,47.38339,"2020-04-01",2020,"2020-03-19","No","2019-07-01","2019-08-20",NA,NA,0,"2019-09-09","2020-05-27","","","","",NA,"2019-09-28","2019-10-01","2019-10-08","2019-10-09","good","Eastern Region","Breeding",0,0,"2019-09-08","2020-05-27",NA,0,"8296-005","2019-06-24 6:10",NA,23
"109",10,11,"V8296_005","2019-08-31 13:17","2019-08-31 13:17",-72.17188536,-72.41255177,-71.91832524,10.44183542,6.18212202,11.99154994,7,16.47439815,"Non-breeding period","","2920-25307",NA,"Setophaga","2019-06-18","6:45","?",NA,"2019-06-18","","","SY","Adult",72,11.4,"Male","striata","harness",47.38323,-71.09479,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","Yes ",120,NA,55.95313996,"Both","Yes","Yes",93.33852757,93,0.085,1000,20,3,1,0.8,250,14,FALSE,"Yes","Eastern",FALSE,FALSE,-71.08716,47.38339,"2020-04-01",2020,"2020-03-19","No","2019-07-01","2019-08-20",NA,NA,0,"2019-09-09","2020-05-27","","","","",NA,"2019-09-28","2019-10-01","2019-10-08","2019-10-09","good","Eastern Region","Nonbreeding",54105.92507,646702.558,"2019-09-08","2020-05-27",2,0,"8296-005","2019-06-24 6:10","2019-08-31 13:17",10
"110",11,10,"V8296_005","2019-09-02 3:37","2019-09-02 3:37",-72.02590822,-72.77530505,-71.25546831,7.357623077,2.778828802,11.37420118,8,6.476273148,"Pre-breeding migration","","2920-25307",NA,"Setophaga","2019-06-18","6:45","?",NA,"2019-06-18","","","SY","Adult",72,11.4,"Male","striata","harness",47.38323,-71.09479,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","Yes ",120,NA,55.95313996,"Both","Yes","Yes",93.33852757,93,0.085,1000,20,3,1,0.8,250,14,FALSE,"Yes","Eastern",FALSE,FALSE,-71.08716,47.38339,"2020-04-01",2020,"2020-03-19","No","2019-07-01","2019-08-20",NA,NA,0,"2019-09-09","2020-05-27","","","","",NA,"2019-09-28","2019-10-01","2019-10-08","2019-10-09","good","Eastern Region","Stopover",167794.3069,956832.4766,"2019-09-08","2020-05-27",NA,0,"8296-005","2019-06-24 6:10","2019-08-31 13:17",11
"111",10,NA,"V8296_005","2019-09-03 13:00","2019-09-03 13:00",-72.13422002,-72.58598535,-71.72926969,10.17610027,8.092386253,11.94969145,9,13.46916667,"Pre-breeding migration","","2920-25307",NA,"Setophaga","2019-06-18","6:45","?",NA,"2019-06-18","","","SY","Adult",72,11.4,"Male","striata","harness",47.38323,-71.09479,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","Yes ",120,NA,55.95313996,"Both","Yes","Yes",93.33852757,93,0.085,1000,20,3,1,0.8,250,14,FALSE,"Yes","Eastern",FALSE,FALSE,-71.08716,47.38339,"2020-04-01",2020,"2020-03-19","No","2019-07-01","2019-08-20",NA,NA,0,"2019-09-09","2020-05-27","","","","",NA,"2019-09-28","2019-10-01","2019-10-08","2019-10-09","good","Eastern Region","Stopover",93868.90783,429393.2501,"2019-09-08","2020-05-27",NA,0,"8296-005","2019-06-24 6:10","2019-08-31 13:17",10
"112",10,7,"V8296_005","2019-09-14 12:02","2019-09-14 12:02",-68.37981439,-68.83358294,-67.800677,10.5203049,9.625871358,11.2320515,10,3.541006944,"Pre-breeding migration","","2920-25307",NA,"Setophaga","2019-06-18","6:45","?",NA,"2019-06-18","","","SY","Adult",72,11.4,"Male","striata","harness",47.38323,-71.09479,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","Yes ",120,NA,55.95313996,"Both","Yes","Yes",93.33852757,93,0.085,1000,20,3,1,0.8,250,14,FALSE,"Yes","Eastern",FALSE,FALSE,-71.08716,47.38339,"2020-04-01",2020,"2020-03-19","No","2019-07-01","2019-08-20",NA,NA,0,"2019-09-09","2020-05-27","","","","",NA,"2019-09-28","2019-10-01","2019-10-08","2019-10-09","good","Eastern Region","Stopover",113049.6859,178799.1558,"2019-09-08","2020-05-27",NA,0,"8296-005","2019-06-24 6:10","2019-08-31 13:17",10
"113",7,23,"V8296_005","2019-09-23 11:08","2019-09-23 11:08",-87.14670596,-88.1161071,-86.0869639,32.77877131,31.46923544,34.70777746,12,3.001469907,"Pre-breeding migration","","2920-25307",NA,"Setophaga","2019-06-18","6:45","?",NA,"2019-06-18","","","SY","Adult",72,11.4,"Male","striata","harness",47.38323,-71.09479,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","Yes ",120,NA,55.95313996,"Both","Yes","Yes",93.33852757,93,0.085,1000,20,3,1,0.8,250,14,FALSE,"Yes","Eastern",FALSE,FALSE,-71.08716,47.38339,"2020-04-01",2020,"2020-03-19","No","2019-07-01","2019-08-20",NA,NA,0,"2019-09-09","2020-05-27","","","","",NA,"2019-09-28","2019-10-01","2019-10-08","2019-10-09","good","Eastern Region","Stopover",189912.2785,360512.8485,"2019-09-08","2020-05-27",NA,0,"8296-005","2019-06-24 6:10","2019-08-31 13:17",7
"114",23,NA,"V8296_005","2020-05-02 10:16","2020-05-02 10:16",-71.08716,-71.09479,-71.09479,47.38339,47.38323,47.38323,15,1.288275463,"Breeding","","2920-25307",NA,"Setophaga","2019-06-18","6:45","?",NA,"2019-06-18","","","SY","Adult",72,11.4,"Male","striata","harness",47.38323,-71.09479,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","Yes ",120,NA,55.95313996,"Both","Yes","Yes",93.33852757,93,0.085,1000,20,3,1,0.8,250,14,FALSE,"Yes","Eastern",FALSE,FALSE,-71.08716,47.38339,"2020-04-01",2020,"2020-03-19","No","2019-07-01","2019-08-20",NA,NA,0,"2019-09-09","2020-05-27","","","","",NA,"2019-09-28","2019-10-01","2019-10-08","2019-10-09","good","Eastern Region","Breeding",0,0,"2019-09-08","2020-05-27",NA,0,"8296-005","2019-06-24 6:10",NA,23
"115",23,10,"V8296_006",NA,NA,-71.08716,-71.08172,-71.08172,47.38339,47.38599,47.38599,1,NA,"Pre-breeding migration","","2920-25329",NA,"Setophaga","2019-07-09","8:20","?",NA,"2019-07-09","","","AHY","Adult",73,13.1,"Male","striata","harness",47.38599,-71.08172,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,NA,"Both","Yes","Yes",92.40639789,93,0.1,1000,20,3,1,0.92,250,14,FALSE,"Yes ","Eastern",FALSE,FALSE,-71.08716,47.38339,"2020-05-04",2020,"2020-03-19","No","2019-07-17","2019-09-10",NA,NA,0,"2019-09-21","2020-05-28","","","","",NA,"","","","","","Eastern Region","Breeding",0,0,"2019-09-27","2020-05-28",NA,0,"8296-006","2020-06-08 5:48",NA,23
"116",10,NA,"V8296_006","2020-06-08 5:48","2020-06-08 5:48",-69.86947425,-70.21572879,-69.51944115,9.026312452,7.495373129,10.39029113,8,35.49189815,"Non-breeding period","","2920-25329",NA,"Setophaga","2019-07-09","8:20","?",NA,"2019-07-09","","","AHY","Adult",73,13.1,"Male","striata","harness",47.38599,-71.08172,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,NA,"Both","Yes","Yes",92.40639789,93,0.1,1000,20,3,1,0.92,250,14,FALSE,"Yes ","Eastern",FALSE,FALSE,-71.08716,47.38339,"2020-05-04",2020,"2020-03-19","No","2019-07-17","2019-09-10",NA,NA,0,"2019-09-21","2020-05-28","","","","",NA,"","","","","","Eastern Region","Nonbreeding",76550.51513,322260.7983,"2019-09-27","2020-05-28",1,0,"8296-006","2020-06-08 5:48","2019-06-23 11:05",10
"117",10,NA,"V8296_006","2019-06-23 11:05","2019-06-23 11:05",-69.75989081,-70.18748705,-69.36460422,10.32833641,8.732426174,11.44108609,10,32.00041667,"Non-breeding period","","2920-25329",NA,"Setophaga","2019-07-09","8:20","?",NA,"2019-07-09","","","AHY","Adult",73,13.1,"Male","striata","harness",47.38599,-71.08172,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,NA,"Both","Yes","Yes",92.40639789,93,0.1,1000,20,3,1,0.92,250,14,FALSE,"Yes ","Eastern",FALSE,FALSE,-71.08716,47.38339,"2020-05-04",2020,"2020-03-19","No","2019-07-17","2019-09-10",NA,NA,0,"2019-09-21","2020-05-28","","","","",NA,"","","","","","Eastern Region","Nonbreeding",90118.58419,301526.6428,"2019-09-27","2020-05-28",3,0,"8296-006","2020-06-08 5:48","2019-06-23 11:05",10
"118",10,23,"V8296_006","2019-09-02 3:42","2019-09-02 3:42",-70.09413288,-70.88602841,-69.37396707,10.80584968,9.239688471,11.91312896,11,4.534375,"Pre-breeding migration","","2920-25329",NA,"Setophaga","2019-07-09","8:20","?",NA,"2019-07-09","","","AHY","Adult",73,13.1,"Male","striata","harness",47.38599,-71.08172,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,NA,"Both","Yes","Yes",92.40639789,93,0.1,1000,20,3,1,0.92,250,14,FALSE,"Yes ","Eastern",FALSE,FALSE,-71.08716,47.38339,"2020-05-04",2020,"2020-03-19","No","2019-07-17","2019-09-10",NA,NA,0,"2019-09-21","2020-05-28","","","","",NA,"","","","","","Eastern Region","Stopover",165337.0652,297606.0338,"2019-09-27","2020-05-28",NA,0,"8296-006","2020-06-08 5:48","2019-06-23 11:05",10
"119",23,NA,"V8296_006","2019-09-23 11:38","2019-09-23 11:38",-71.08716,-71.08172,-71.08172,47.38339,47.38599,47.38599,12,10.31788194,"Breeding","","2920-25329",NA,"Setophaga","2019-07-09","8:20","?",NA,"2019-07-09","","","AHY","Adult",73,13.1,"Male","striata","harness",47.38599,-71.08172,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,NA,"Both","Yes","Yes",92.40639789,93,0.1,1000,20,3,1,0.92,250,14,FALSE,"Yes ","Eastern",FALSE,FALSE,-71.08716,47.38339,"2020-05-04",2020,"2020-03-19","No","2019-07-17","2019-09-10",NA,NA,0,"2019-09-21","2020-05-28","","","","",NA,"","","","","","Eastern Region","Breeding",0,0,"2019-09-27","2020-05-28",NA,0,"8296-006","2020-06-08 5:48",NA,23
"120",23,11,"V8296_017",NA,NA,-71.08716,-71.08777,-71.08777,47.38339,47.38355,47.38355,1,NA,"Pre-breeding migration","","2920-25338",NA,"Setophaga","2019-07-11","5:50","2020-05-27",NA,"2019-07-11","","","ASY","Adult",72,10.9,"Male","striata","harness",47.38355,-71.08777,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,59.49442113,"Both","Yes","Yes",92.5417576,93.25,0.1,1000,20,3,1,0.92,250,14,FALSE,"","Eastern",TRUE,FALSE,-71.08716,47.38339,"2020-05-03",2020,"2020-03-19","No","2019-07-17","2019-09-29",NA,NA,0,NA,NA,"","","","",NA,"2019-10-05","2019-10-07","2019-10-11","2019-10-12","good ","Eastern Region","Breeding",0,0,"2019-09-13","2020-05-26",NA,0,"8296-017","2020-06-18 9:03",NA,23
"121",11,10,"V8296_017","2020-06-20 5:29","2020-06-20 5:29",-70.85786046,-71.24321215,-70.47741664,7.300084739,5.654552602,8.979476568,8,33.47482639,"Non-breeding period","","2920-25338",NA,"Setophaga","2019-07-11","5:50","2020-05-27",NA,"2019-07-11","","","ASY","Adult",72,10.9,"Male","striata","harness",47.38355,-71.08777,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,59.49442113,"Both","Yes","Yes",92.5417576,93.25,0.1,1000,20,3,1,0.92,250,14,FALSE,"","Eastern",TRUE,FALSE,-71.08716,47.38339,"2020-05-03",2020,"2020-03-19","No","2019-07-17","2019-09-29",NA,NA,0,NA,NA,"","","","",NA,"2019-10-05","2019-10-07","2019-10-11","2019-10-12","good ","Eastern Region","Nonbreeding",84556.95708,370128.8428,"2019-09-13","2020-05-26",2,0,"8296-017","2020-06-18 9:03","2020-06-20 5:29",11
"122",10,NA,"V8296_017","2020-06-21 9:45","2020-06-21 9:45",-69.32864294,-70.1865542,-68.53139577,9.537098782,7.364288186,11.28405621,9,3.992569444,"Pre-breeding migration","","2920-25338",NA,"Setophaga","2019-07-11","5:50","2020-05-27",NA,"2019-07-11","","","ASY","Adult",72,10.9,"Male","striata","harness",47.38355,-71.08777,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,59.49442113,"Both","Yes","Yes",92.5417576,93.25,0.1,1000,20,3,1,0.92,250,14,FALSE,"","Eastern",TRUE,FALSE,-71.08716,47.38339,"2020-05-03",2020,"2020-03-19","No","2019-07-17","2019-09-29",NA,NA,0,NA,NA,"","","","",NA,"2019-10-05","2019-10-07","2019-10-11","2019-10-12","good ","Eastern Region","Stopover",181704.594,436346.5802,"2019-09-13","2020-05-26",NA,0,"8296-017","2020-06-18 9:03","2020-06-20 5:29",10
"123",10,5,"V8296_017","2020-06-23 6:29","2020-06-23 6:29",-69.95664788,-70.24761877,-69.50899385,11.53270106,10.59350956,12.12506452,10,3.54244213,"Pre-breeding migration","","2920-25338",NA,"Setophaga","2019-07-11","5:50","2020-05-27",NA,"2019-07-11","","","ASY","Adult",72,10.9,"Male","striata","harness",47.38355,-71.08777,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,59.49442113,"Both","Yes","Yes",92.5417576,93.25,0.1,1000,20,3,1,0.92,250,14,FALSE,"","Eastern",TRUE,FALSE,-71.08716,47.38339,"2020-05-03",2020,"2020-03-19","No","2019-07-17","2019-09-29",NA,NA,0,NA,NA,"","","","",NA,"2019-10-05","2019-10-07","2019-10-11","2019-10-12","good ","Eastern Region","Stopover",80563.30056,170491.9177,"2019-09-13","2020-05-26",NA,0,"8296-017","2020-06-18 9:03","2020-06-20 5:29",10
"124",5,23,"V8296_017","2020-06-29 9:25","2020-06-29 9:25",-77.49460194,-78.58849731,-76.55891055,36.70728777,35.45719704,38.35557381,12,2.37744213,"Pre-breeding migration","","2920-25338",NA,"Setophaga","2019-07-11","5:50","2020-05-27",NA,"2019-07-11","","","ASY","Adult",72,10.9,"Male","striata","harness",47.38355,-71.08777,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,59.49442113,"Both","Yes","Yes",92.5417576,93.25,0.1,1000,20,3,1,0.92,250,14,FALSE,"","Eastern",TRUE,FALSE,-71.08716,47.38339,"2020-05-03",2020,"2020-03-19","No","2019-07-17","2019-09-29",NA,NA,0,NA,NA,"","","","",NA,"2019-10-05","2019-10-07","2019-10-11","2019-10-12","good ","Eastern Region","Stopover",181126.6673,322645.8254,"2019-09-13","2020-05-26",NA,0,"8296-017","2020-06-18 9:03","2020-06-20 5:29",5
"125",23,NA,"V8296_017","2020-07-11 8:58","2020-07-11 8:58",-71.08716,-71.08777,-71.08777,47.38339,47.38355,47.38355,13,1.347395833,"Breeding","","2920-25338",NA,"Setophaga","2019-07-11","5:50","2020-05-27",NA,"2019-07-11","","","ASY","Adult",72,10.9,"Male","striata","harness",47.38355,-71.08777,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,59.49442113,"Both","Yes","Yes",92.5417576,93.25,0.1,1000,20,3,1,0.92,250,14,FALSE,"","Eastern",TRUE,FALSE,-71.08716,47.38339,"2020-05-03",2020,"2020-03-19","No","2019-07-17","2019-09-29",NA,NA,0,NA,NA,"","","","",NA,"2019-10-05","2019-10-07","2019-10-11","2019-10-12","good ","Eastern Region","Breeding",0,0,"2019-09-13","2020-05-26",NA,0,"8296-017","2020-06-18 9:03",NA,23
"126",23,11,"V8296_026",NA,NA,-71.08716,-71.08306,-71.08306,47.38339,47.3811,47.3811,1,NA,"Pre-breeding migration","","2920-25334",NA,"Setophaga","2019-07-10","7:20","?",NA,"2019-07-10","","","ASY","Adult",75,13.4,"Male","striata","harness",47.3811,-71.08306,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,55.38074997,"Both","Yes","Yes",91.87504221,93,0.12,1000,20,3,1,0.9,250,14,FALSE,"","Eastern",FALSE,FALSE,-71.08716,47.38339,"2020-05-07",2020,"2020-03-19","No","2019-07-20","2019-09-15",NA,NA,0,NA,"2020-05-26","","","","",NA,"","","","","","Eastern Region","Breeding",0,0,"2019-09-19","2020-05-26",NA,0,"8296-026","2020-05-27 10:20",NA,23
"127",11,5,"V8296_026","2020-05-31 10:25","2020-05-31 10:25",-71.30392909,-71.87974844,-70.89573661,8.949907899,7.876256169,10.8797595,10,17.99409722,"Non-breeding period","","2920-25334",NA,"Setophaga","2019-07-10","7:20","?",NA,"2019-07-10","","","ASY","Adult",75,13.4,"Male","striata","harness",47.3811,-71.08306,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,55.38074997,"Both","Yes","Yes",91.87504221,93,0.12,1000,20,3,1,0.9,250,14,FALSE,"","Eastern",FALSE,FALSE,-71.08716,47.38339,"2020-05-07",2020,"2020-03-19","No","2019-07-20","2019-09-15",NA,NA,0,NA,"2020-05-26","","","","",NA,"","","","","","Eastern Region","Nonbreeding",108205.9886,334348.4617,"2019-09-19","2020-05-26",2,0,"8296-026","2020-05-27 10:20","2020-05-31 10:25",11
"128",5,23,"V8296_026","2020-06-24 0:02","2020-06-29 0:07",-80.78512242,-81.61963538,-79.95961644,37.64597125,36.7354141,38.97638046,12,5.388113426,"Pre-breeding migration","","2920-25334",NA,"Setophaga","2019-07-10","7:20","?",NA,"2019-07-10","","","ASY","Adult",75,13.4,"Male","striata","harness",47.3811,-71.08306,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,55.38074997,"Both","Yes","Yes",91.87504221,93,0.12,1000,20,3,1,0.9,250,14,FALSE,"","Eastern",FALSE,FALSE,-71.08716,47.38339,"2020-05-07",2020,"2020-03-19","No","2019-07-20","2019-09-15",NA,NA,0,NA,"2020-05-26","","","","",NA,"","","","","","Eastern Region","Stopover",146316.7332,249463.2343,"2019-09-19","2020-05-26",NA,0,"8296-026","2020-05-27 10:20","2020-05-31 10:25",5
"129",23,NA,"V8296_026","2020-07-02 0:02","2020-07-02 0:02",-71.08716,-71.08306,-71.08306,47.38339,47.3811,47.3811,14,9.326111111,"Breeding","","2920-25334",NA,"Setophaga","2019-07-10","7:20","?",NA,"2019-07-10","","","ASY","Adult",75,13.4,"Male","striata","harness",47.3811,-71.08306,NA,NA,"","","","Quebec","Breeding","","","Lotek","?","ML-6740","","","Unpublished","No",120,NA,55.38074997,"Both","Yes","Yes",91.87504221,93,0.12,1000,20,3,1,0.9,250,14,FALSE,"","Eastern",FALSE,FALSE,-71.08716,47.38339,"2020-05-07",2020,"2020-03-19","No","2019-07-20","2019-09-15",NA,NA,0,NA,"2020-05-26","","","","",NA,"","","","","","Eastern Region","Breeding",0,0,"2019-09-19","2020-05-26",NA,0,"8296-026","2020-05-27 10:20",NA,23
