"","geo_id","cluster","next.cluster","StartTime","Lon.50.","Lon.2.5.","Lon.97.5.","Lat.50.","Lat.2.5.","Lat.97.5.","EndTime","sitenum","duration","period","study.site","Range_region","NB_count","site_type","ab.unit","br.region.prop.total.population","br.polygon"
"64","blpw12",3,4,2017-04-27 11:00:34,-86.5647709444915,-87.8580594669768,-85.2715270163164,33.7512164539171,31.7048108255703,36.5663939628009,2017-05-03 00:54:39,11,5.57922453703704,"Pre-breeding migration","Whitehorse, Yukon","Western",NA,"Stopover",0.00620888092093271,0.043462166446529,"Western Region"
"65","blpw12",4,23,2017-05-04 11:11:09,-92.0890370903684,-93.1679684001881,-90.946383053851,35.3255401628489,33.9978936339711,37.2784350199125,2017-05-12 00:55:09,12,7.57222222222222,"Pre-breeding migration","Whitehorse, Yukon","Western",NA,"Stopover",0.00620888092093271,0.043462166446529,"Western Region"
"66","blpw14",23,1,NA,-132.311396,-132.306727,-132.306727,60.066092,60.066092,60.066092,NA,1,NA,"Pre-breeding migration","Whitehorse, Yukon","Western",NA,"Breeding",0.00620888092093271,0.043462166446529,"Western Region"
"67","blpw14",1,10,2016-12-19 22:12:13,-62.1654707638229,-62.6354219987739,-61.7015904162623,7.84385845164592,5.95432339865017,9.53359576904439,2017-04-20 22:32:55,11,122.014375,"Non-breeding period","Whitehorse, Yukon","Western",2,"Nonbreeding",0.00620888092093271,0.043462166446529,"Western Region"
"68","blpw14",10,3,2017-04-24 10:24:32,-81.0528416244993,-83.0833174696435,-78.1513879660771,28.7561903215182,22.1676029227905,36.5186649496065,2017-04-27 00:07:31,12,2.5715162037037,"Pre-breeding migration","Whitehorse, Yukon","Western",NA,"Stopover",0.00620888092093271,0.043462166446529,"Western Region"
"69","blpw14",3,4,2017-04-28 10:40:22,-85.2535175792491,-87.712689137346,-82.9334797778953,32.1395310239738,30.0834099078697,35.9574238916999,2017-05-04 00:37:29,13,5.58133101851852,"Pre-breeding migration","Whitehorse, Yukon","Western",NA,"Stopover",0.00620888092093271,0.043462166446529,"Western Region"
"70","blpw14",4,23,2017-05-05 10:48:30,-90.3098443040691,-92.3516176496615,-88.2719603134577,34.3155722017927,32.2465020585907,37.2992065499055,2017-05-12 01:10:32,14,6.59863425925926,"Pre-breeding migration","Whitehorse, Yukon","Western",NA,"Stopover",0.00620888092093271,0.043462166446529,"Western Region"
"71","blpw25",23,5,NA,-132.311396,-133.124878,-133.124878,60.066092,60.557287,60.557287,NA,1,NA,"Pre-breeding migration","Whitehorse, Yukon","Western",NA,"Breeding",0.00620888092093271,0.043462166446529,"Western Region"
"72","blpw25",5,7,2016-11-01 22:27:10,-64.739085467315,-65.109713847097,-64.4152152639389,1.10009504673766,-0.204050874038539,2.32113471830862,2017-04-24 22:41:03,7,174.009641203704,"Non-breeding period","Whitehorse, Yukon","Western",1,"Nonbreeding",0.00620888092093271,0.043462166446529,"Western Region"
"73","blpw25",7,11,2017-04-27 00:06:33,-83.966712902066,-85.7697402198448,-82.0744547632119,36.4235332865376,33.3842817064465,39.9241449033691,2017-05-06 00:45:05,8,9.02675925925926,"Pre-breeding migration","Whitehorse, Yukon","Western",NA,"Stopover",0.00620888092093271,0.043462166446529,"Western Region"
"74","blpw25",11,6,2017-05-07 10:40:25,-90.7261316545074,-93.4141283110917,-88.0586893103522,40.4273165058818,37.1899045158807,44.2388927477369,2017-05-12 01:20:36,9,4.61123842592593,"Pre-breeding migration","Whitehorse, Yukon","Western",NA,"Stopover",0.00620888092093271,0.043462166446529,"Western Region"
"75","blpw25",6,23,2017-05-26 05:53:09,-130.408954831827,-132.546795287864,-127.602706619105,57.9717578680607,57.294844386153,58.7686278789818,2017-05-30 11:04:45,11,4.21638888888889,"Pre-breeding migration","Whitehorse, Yukon","Western",NA,"Stopover",0.00620888092093271,0.043462166446529,"Western Region"
"76","E",17,9,NA,-72.815699,-72.815699,-72.815699,44.528354,44.528359,44.528359,NA,1,NA,"Pre-breeding migration","Mount Mansfield, Vermont, USA","Eastern",NA,"Breeding",0.0419698228359339,0.545607696867141,"Eastern Region"
"77","E",9,2,2014-03-27 23:16:39.240911,-72.8793663710991,-73.250119509901,-72.4914615612746,10.5988379196033,8.48360708115466,11.5793667258125,2014-04-28 10:27:38.053614,11,31.4659584803603,"Non-breeding period","Mount Mansfield, Vermont, USA","Eastern",3,"Nonbreeding",0.0419698228359339,0.545607696867141,"Eastern Region"
"78","E",2,17,2014-04-29 23:07:11.663743,-75.2848478952515,-75.4737151373992,-75.0485352718395,20.4775122344794,20.210360878607,20.6094882528485,2014-05-04 23:47:59.030838,12,5.02832600805219,"Pre-breeding migration","Mount Mansfield, Vermont, USA","Eastern",NA,"Stopover",0.0419698228359339,0.545607696867141,"Eastern Region"
"79","V7638_001",16,5,NA,-149.416795,-149.4133,-149.4133,63.722625,63.72697,63.72697,NA,1,NA,"Pre-breeding migration","Denali, Alaska","Western",NA,"Breeding",0.00849663859935732,0.0764697473942159,"Northwestern Region"
"80","V7638_001",5,11,2018-11-03 09:52:49.336562,-62.3907717878844,-62.396008438852,-62.3843969524187,3.40944057433957,3.3813586561115,3.4345646289479,2019-04-27 10:02:24.751165,11,175.006659891238,"Non-breeding period","Denali, Alaska","Western",1,"Nonbreeding",0.00849663859935732,0.0764697473942159,"Northwestern Region"
"81","V7638_001",11,16,2019-05-05 10:52:09.987261,-87.4176707283557,-89.649361070574,-85.151262682292,39.8627051829478,37.230247468448,43.3747510439045,2019-05-13 00:58:45.833601,12,7.58791488819652,"Pre-breeding migration","Denali, Alaska","Western",NA,"Stopover",0.00849663859935732,0.0764697473942159,"Northwestern Region"
"82","V7638_005",16,1,NA,-149.416795,-149.41446,-149.41446,63.722625,63.72635,63.72635,NA,1,NA,"Pre-breeding migration","Denali, Alaska","Western",NA,"Breeding",0.00849663859935732,0.0764697473942159,"Northwestern Region"
"83","V7638_005",1,10,2019-03-22 22:40:41,-65.2132385129162,-66.7130228885569,-63.7817224283715,6.80804433851619,0.175102276459299,10.0617768902693,2019-04-20 22:29:14.428571,11,28.9920535714234,"Non-breeding period","Denali, Alaska","Western",2,"Nonbreeding",0.00849663859935732,0.0764697473942159,"Northwestern Region"
"84","V7638_005",10,4,2019-04-24 10:22:53,-77.1917876054955,-77.3281812183027,-77.0627338768426,26.2373756539647,25.9348911474382,26.4846693910865,2019-04-26 23:41:53,12,2.55486111111111,"Pre-breeding migration","Denali, Alaska","Western",NA,"Stopover",0.00849663859935732,0.0764697473942159,"Northwestern Region"
"85","V7638_005",4,16,2019-05-06 01:10:22,-91.1799580056427,-94.5267496419571,-88.010734999769,36.4640050753613,33.2643763001606,40.4665731470847,2019-05-12 01:05:51,13,5.99686342592593,"Pre-breeding migration","Denali, Alaska","Western",NA,"Stopover",0.00849663859935732,0.0764697473942159,"Northwestern Region"
"86","V7638_009",16,1,NA,-149.416795,-149.42673,-149.42673,63.722625,63.72141,63.72141,NA,1,NA,"Pre-breeding migration","Denali, Alaska","Western",NA,"Breeding",0.00849663859935732,0.0764697473942159,"Northwestern Region"
"87","V7638_009",1,11,2018-10-27 10:03:18.439452,-66.6391054786609,-66.9133499345133,-66.4232865818292,5.57844474119262,4.62001243267012,6.36367922577773,2019-04-26 22:43:59.85118,8,181.528257080184,"Non-breeding period","Denali, Alaska","Western",1,"Nonbreeding",0.00849663859935732,0.0764697473942159,"Northwestern Region"
"88","V7638_009",11,16,2019-05-05 11:08:53.178355,-95.6378506090286,-97.431885869665,-93.78424766358,43.3194583817197,41.1871145144376,45.8283981762307,2019-05-13 01:11:37.207522,9,7.58523181906453,"Pre-breeding migration","Denali, Alaska","Western",NA,"Stopover",0.00849663859935732,0.0764697473942159,"Northwestern Region"
"89","V7638_010",16,5,NA,-129.341279601754,-130.677006352054,-124.726214393033,56.4979916542456,56.1855589338145,56.7737216297186,NA,1,NA,"Pre-breeding migration","Denali, Alaska","Western",NA,"Breeding",0.00849663859935732,0.0764697473942159,"Northwestern Region"
