"","geo_id","study.site","cluster","next.cluster","StartTime","Lon.50.","Lon.2.5.","Lon.97.5.","Lat.50.","Lat.2.5.","Lat.97.5.","EndTime","sitenum","duration","period","Range_region","NB_count","site_type","ab.unit","br.region.prop.total.population","br.polygon"
"43","4210_004","Churchill, Manitoba",11,22,2017-05-21 09:56:48,-82.353967728588,-84.6847561894416,-80.1538098175108,40.2715270012886,38.2446959276455,43.173394152485,2017-05-24 01:01:42,11,2.62840277777778,"Pre-breeding migration","Central",NA,"Stopover",0.0176410271998708,0.211692326398449,"Central"
"44","A","Mount Mansfield, Vermont, USA",12,16,2013-10-18 04:00:00,-69.8934252303517,-70.0181919335473,-69.7847810163248,10.1591180321905,9.5662846585777,10.6145627027437,2014-05-06 22:51:37,9,200.785844907407,"Non-breeding period","Eastern",1,"Nonbreeding",0.00777854514133014,0.0155570902826603,"NewEngland"
"45","A","Mount Mansfield, Vermont, USA",16,17,2014-05-08 09:57:27,-75.9393300354149,-76.6444430826392,-75.2276733230609,27.1213401149367,25.9534136469235,28.8443834245473,2014-05-14 23:36:07,10,6.56851851851852,"Pre-breeding migration","Eastern",NA,"Stopover",0.00777854514133014,0.0155570902826603,"NewEngland"
"46","A","Mount Mansfield, Vermont, USA",17,25,2014-05-21 00:44:47,-78.6714439871829,-80.1613164341246,-77.2647221159872,37.8268557503009,36.3448317464065,39.8453166673853,2014-05-23 09:35:52,11,2.36880787037037,"Pre-breeding migration","Eastern",NA,"Stopover",0.00777854514133014,0.0155570902826603,"NewEngland"
"47","B","Mount Mansfield, Vermont, USA",15,17,2013-10-24 04:00:00,-71.4803177601041,-71.6425781774814,-71.3085509376043,7.08716292025034,6.37414135130099,7.88657611354806,2014-04-19 10:26:30,5,177.268402777778,"Non-breeding period","Eastern",1,"Nonbreeding",0.00777854514133014,0.0155570902826603,"NewEngland"
"48","B","Mount Mansfield, Vermont, USA",17,25,2014-04-25 10:30:57,-79.5281256881241,-80.9448236426232,-78.0673640960689,36.3275889963534,33.8580919839747,39.2049950152288,2014-04-29 10:19:12,6,3.99184027777778,"Pre-breeding migration","Eastern",NA,"Stopover",0.00777854514133014,0.0155570902826603,"NewEngland"
"49","blpw09","Whitehorse, Yukon",8,5,2016-10-22 10:43:15,-61.4784778003008,-61.479960446018,-61.4758352343077,0.822941763494484,0.796044725871059,0.835480293793529,2017-04-25 22:38:03,5,185.496388888889,"Non-breeding period","West",1,"Nonbreeding",0.00713964111657274,0.0571171289325819,"NorthernBCYukon"
"50","blpw09","Whitehorse, Yukon",5,3,2017-05-01 10:44:28,-87.2738459483323,-89.0096084022246,-85.4942284808888,34.1316588896362,31.3323811509413,36.9709312617015,2017-05-08 00:55:55,6,6.59128472222222,"Pre-breeding migration","West",NA,"Stopover",0.00713964111657274,0.0571171289325819,"NorthernBCYukon"
"51","blpw09","Whitehorse, Yukon",3,30,2017-05-09 10:51:45,-90.825338345732,-93.0413416593607,-88.5567686612603,36.8850035679684,34.1969326825829,39.8845957068623,2017-05-14 01:23:15,7,4.60520833333333,"Pre-breeding migration","West",NA,"Stopover",0.00713964111657274,0.0571171289325819,"NorthernBCYukon"
"52","blpw12","Whitehorse, Yukon",2,16,2016-10-20 10:02:54,-64.2361792761413,-64.3632765521222,-64.0919808797718,4.89242983662036,4.07994783935192,5.57784794803942,2017-04-18 09:56:21,7,179.995451388889,"Non-breeding period","West",1,"Nonbreeding",0.00713964111657274,0.0571171289325819,"NorthernBCYukon"
"53","blpw12","Whitehorse, Yukon",16,5,2017-04-20 10:31:39,-81.78857348132,-82.9198502134129,-81.079481830174,29.6971634664706,27.2968353312891,33.2996887463415,2017-04-26 00:22:39,8,5.57708333333333,"Pre-breeding migration","West",NA,"Stopover",0.00713964111657274,0.0571171289325819,"NorthernBCYukon"
"54","blpw12","Whitehorse, Yukon",5,3,2017-04-27 11:00:34,-86.6124817946957,-87.8280827249862,-85.284091154274,33.7468856391218,31.7988759762803,36.2866315449901,2017-05-03 00:54:39,9,5.57922453703704,"Pre-breeding migration","West",NA,"Stopover",0.00713964111657274,0.0571171289325819,"NorthernBCYukon"
"55","blpw12","Whitehorse, Yukon",3,30,2017-05-04 11:11:09,-92.0415556172424,-93.1951183073795,-90.8621367985546,35.4281041054547,34.1069534368465,37.2701171375455,2017-05-12 00:55:09,10,7.57222222222222,"Pre-breeding migration","West",NA,"Stopover",0.00713964111657274,0.0571171289325819,"NorthernBCYukon"
"56","blpw14","Whitehorse, Yukon",8,7,2016-11-02 22:11:27,-62.770533352309,-62.9544367356489,-62.577153329897,1.97166599867965,1.30627404375748,2.93506863279625,2017-04-20 22:32:55,7,169.014907407407,"Non-breeding period","West",1,"Nonbreeding",0.00713964111657274,0.0571171289325819,"NorthernBCYukon"
"57","blpw14","Whitehorse, Yukon",7,3,2017-04-28 10:40:22,-85.184002063849,-87.5798542723734,-82.8675533462748,33.0451511313993,30.3712886017516,36.9013792473895,2017-05-04 00:37:29,8,5.58133101851852,"Pre-breeding migration","West",NA,"Stopover",0.00713964111657274,0.0571171289325819,"NorthernBCYukon"
"58","blpw14","Whitehorse, Yukon",3,30,2017-05-05 10:48:30,-90.4211276669947,-92.5304220489701,-88.1641968534975,35.1719381142714,32.9089730694993,38.0746170807828,2017-05-12 01:10:32,9,6.59863425925926,"Pre-breeding migration","West",NA,"Stopover",0.00713964111657274,0.0571171289325819,"NorthernBCYukon"
"59","blpw25","Whitehorse, Yukon",18,11,2016-11-01 22:27:10,-65.1484111489707,-65.1601623185998,-65.1302683414812,3.26594013070021,3.25235792220864,3.31996901177156,2017-04-24 22:41:03,7,174.009641203704,"Non-breeding period","West",1,"Nonbreeding",0.00713964111657274,0.0571171289325819,"NorthernBCYukon"
"60","blpw25","Whitehorse, Yukon",11,13,2017-04-27 00:06:33,-83.9514653097983,-85.7112922994808,-82.0921753261518,41.230339363635,38.4545401329943,44.1648775507475,2017-05-06 00:45:05,8,9.02675925925926,"Pre-breeding migration","West",NA,"Stopover",0.00713964111657274,0.0571171289325819,"NorthernBCYukon"
"61","blpw25","Whitehorse, Yukon",13,30,2017-05-07 10:40:25,-90.7125675518502,-93.474644464704,-88.0089994442151,44.6033860204066,41.6642675991375,47.8546611319519,2017-05-12 01:20:36,9,4.61123842592593,"Pre-breeding migration","West",NA,"Stopover",0.00713964111657274,0.0571171289325819,"NorthernBCYukon"
"62","V8296_004","Quebec",19,12,2020-02-18 22:59:34,-75.2889338745962,-75.3155605615545,-75.2744200328224,-2.65260948768215,-2.66457858122713,-2.59895454353839,2020-04-18 10:45:16,10,59.4900694444444,"Non-breeding period","Eastern",2,"Nonbreeding",0.0326509230428815,0.457112922600341,"Quebec"
"63","V8296_004","Quebec",12,16,2020-04-26 23:00:16,-69.9914643450805,-70.1703219417245,-69.672748043277,11.8140415686896,11.0499349810457,12.1095780642121,2020-05-07 23:11:01,12,11.0074652777778,"Non-breeding period","Eastern",NA,"Stopover",0.0326509230428815,0.457112922600341,"Quebec"
"64","V8296_004","Quebec",16,29,2020-05-09 23:56:16,-81.0493195948028,-82.9530855531246,-79.7704891653478,22.6705302684111,22.0866965885099,23.0829614542443,2020-05-11 00:06:46,13,1.00729166666667,"Pre-breeding migration","Eastern",NA,"Stopover",0.0326509230428815,0.457112922600341,"Quebec"
